Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aaina-home-decor-polyurethane-journal,Aaina Home Decor Polyurethane Journal,"Key Features of Aaina Home Decor Polyurethane Journal FSC certified paper Paper Densitity (gsm)- 80 Paper Color-Off White Paper Size-A5 Ruled-Yes Closure-Magnetic closure Extra PocketYes Pen Holder-Yes Card Slots-Yes Front Cover Design-Plain Bookmark-Yes Bookmark Type-Ribbon,Aaina Home Decor Polyurethane Journal (Set Of 1, Dark-Blue) Price: CAD $10.56 Luxury from its touch, feel and looks, this journal’s cover is made from premium leather finish material to blend in with class and stature of an entrepreneur. Designed to meet every entrepreneurs need, it has a dedicated pocket, card holder to keep those important information and contacts. The “Luxe Series”. Get it now...!,Specifications of Aaina Home Decor Polyurethane Journal (Set Of 1, Dark-Blue) General Build Material Polyurethane Type Journal Model Name Luxe-2 Compatible Paper Size A5 Convenience Business Card Holder Yes Pen Holder Yes Other Convenience Features FSC Certified Papers, Paper Density 80 GSM, Magnetic Closure Available, Pen Holder & Card Slot Available Dimensions Weight 400 g Height 280 mm Width 220 mm Depth 40 mm In the Box 1 Journal Features Inner Pockets 1 Inner Pockets Additional Features FSC Certified Papers, Paper Density 80 GSM, Magnetic Closure Available, Pen Holder & Card Slot Available",Aaina Home Decor,Pens & Stationery,Pens & Stationery,TRUE,Type,Journal,,,,,,100,shopify,50,deny,manual,10.56,10.56,TRUE,TRUE,,http://img5a.flixcart.com/image/file-folder/n/6/y/aaina-home-decor-journal-luxe-2-1100x1100-imaeg3rcebphcdaz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aaina-home-decor-polyurethane-journal,,,,,,,Type,Journal,,,,,FAFEG3ZDDPHD4GAE,100,shopify,50,deny,manual,4.58,4.58,TRUE,TRUE,,http://img5a.flixcart.com/image/file-folder/g/a/e/aaina-home-decor-journal-jeune-4-1100x1100-imaeg3rdecchhhwv.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
nirosha-alloy-bracelet,Nirosha Alloy Bracelet,"Nirosha Alloy Bracelet
                         Price: CAD $14.06
				
			From tees and jeans to little black dresses, these effortlessly go with anything you can think of.
From tees and jeans to little black dresses, these effortlessly go with anything you can think of.",Nirosha,Jewellery,Jewellery,TRUE,Color,Multicolor,Pack of,1,Type,Bracelet,,100,shopify,50,deny,manual,5.26,14.06,TRUE,TRUE,,http://img6a.flixcart.com/image/bangle-bracelet-armlet/v/h/p/nfjs40b0055-free-size-nirosha-1-1100x1100-imaech45aqq6cw8k.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
esteem-baby-boy-s-drawer,Esteem Baby Boy's Drawer,"Specifications of Esteem Baby Boy's Drawer General Details Ideal For Baby Boy's Pattern Printed Type Drawer Fabric Cotton Number of Contents in Sales Package Pack of 10 Fabric Care Gentle Hand Wash, Do Not Bleach, Wash With Cold Water, Do Not Wring, Do Not Iron On Elastic In the Box Sales Package 10 Drawer",Esteem,Baby Care,Baby Care,TRUE,Number of Contents in Sales Package,Pack of 10,Pattern,Printed,Type,Drawer,,100,shopify,50,deny,manual,7,14.08,TRUE,TRUE,,http://img6a.flixcart.com/image/bloomer-drawer/c/2/z/esboy-10combo-pl3strdrawer002837-esteem-7-8-years-1000x1000-imaefzchrkgsdvvz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
bedazzle-women-s-checkered-casual-shirt,Bedazzle Women's Checkered Casual Shirt,"Bedazzle Women's Checkered Casual Shirt - Buy Green, Black Bedazzle Women's Checkered Casual Shirt For Only CAD $21.12 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it",Slim,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 1,Pattern,Checkered,Type,Checkered Shirt,,100,shopify,50,deny,manual,7.02,21.12,TRUE,TRUE,,http://img5a.flixcart.com/image/shirt/a/v/a/kf-636-bedazzle-xs-original-imae4jeft3f9fkay.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
itiha-home-liquid-air-freshener,Itiha Home Liquid Air Freshener,"Key Features of Itiha Home Liquid Air Freshener Citronella Essential OIL(10ml) extracted  from Cymbopogon genus plant family , primarily through steam distillation Eucalyptus essential oil is obtained from fresh leaves of the tall, evergreen eucalyptus tree Used in Potpourri Used in Diffuser,Itiha Home Liquid Air Freshener (20 ml) Price: CAD $13.18 Citronella essential oil is obtained from the Cymbopogon genus plant family through steam distillation process. It comes in a 10 ml bottle. Citronella Essential Oil can be attributed to its properties as an antibacterial, antidepressant, antiseptic, antispasmodic, anti-inflammatory, deodorant, diaphoretic, diuretic, febrifuge, fungicidal, insect repellent, stomachic, stimulant, tonic and vermifuge substance.Eucalyptus essential oil is obtained from fresh leaves of the tall, evergreen eucalyptus tree. Comes in a 10 ml bottle. Eucalyptus essential oil is effective for treating a number of respiratory problems including cold, cough, runny nose, sore throat, asthma, nasal congestion, bronchitis and sinusitis.Eucalyptus oil, a stimulant, removes exhaustion and mental sluggishness and rejuvenates the spirits of the sick.Pour few drops of Oil in a potpourri or add a few drops of oil in water and use it in a diffuser to experience a heavenly fragrance.These Oils come with 2 Pouches Non-Fragrant Potpourri (50 gms ),Specifications of Itiha Home Liquid Air Freshener (20 ml) General Brand Itiha Quantity 20 ml Fragrance Citronella, Eucalyptus/Nilgiri Model ID 01 Color Multicolour Dimensions Weight 300 g In the Box Number of Contents in Sales Package Pack of 4 Sales Package 1 Citronella Essential Oil(10ml), 1 Eucalyptus Essential Oil(10ml), 2 Potpourri Pouches (50 gms each)",Itiha,Home Decor & Festive Needs,Home Decor & Festive Needs,TRUE,Color,Multicolour,Number of Contents in Sales Package,Pack of 4,,,,100,shopify,50,deny,manual,7.02,13.18,TRUE,TRUE,,http://img5a.flixcart.com/image/air-freshener/a/r/y/01-liquid-itiha-20-set-of-2-potpourri-oil-combo-original-imaegyexch5hzhd9.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,Anuradha Art Silver Polished Brooch,"Key Features of Anuradha Art Silver Polished Brooch brooches,Anuradha Art Silver Polished Brooch (White) Price: CAD $15.84 Beautifully designed this white colored floral design brooch is something you will instantly fall in love with it. Integrated with sparkling stones & made from Korean metal. This brooch is high in quality & will last for many years.,Specifications of Anuradha Art Silver Polished Brooch (White) In the Box Sales Package 1 Brooch Number of Contents in Sales Package Pack of 1 General Precious/Artificial Jewellery Fashion Jewellery Ideal For Women Girls Dimensions Width 25 mm Height 35 mm Warranty The Product Is Covered Under 30 Days Replacement Guarantee.",Anuradha Art,Jewellery,Jewellery,TRUE,Number of Contents in Sales Package,Pack of 1,,,,,,100,shopify,50,deny,manual,8.8,15.84,TRUE,TRUE,,http://img5a.flixcart.com/image/brooch/z/e/j/1-br-266-anuradha-art-silver-polished-1100x1100-imaegfshzcj7fvsf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG2BGBXGDCHWF,100,shopify,50,deny,manual,10.56,19.36,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/h/w/f/1-br-271-anuradha-art-silver-polished-1100x1100-imaegfshqge8gzzx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG22KWJHNVX7P,100,shopify,50,deny,manual,7.92,14.08,TRUE,TRUE,,http://img5a.flixcart.com/image/brooch/x/7/p/1-br-245-anuradha-art-silver-polished-1100x1100-imaegfshwy2uaqws.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG22KN2AZGWV4,100,shopify,50,deny,manual,3.52,6.16,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/w/v/4/1-br-262-anuradha-art-silver-polished-1100x1100-imaegfshgyypg7ue.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG22KSMK4MR2G,100,shopify,50,deny,manual,3.52,6.16,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/r/2/g/1-br-257-anuradha-art-silver-polished-1100x1100-imaegfshssggkygm.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG2BGDHQZ4ZSM,100,shopify,50,deny,manual,11.44,21.12,TRUE,TRUE,,http://img5a.flixcart.com/image/brooch/z/s/m/1-br-276-anuradha-art-silver-polished-1100x1100-imaegfshtkkg32ha.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG22KQPY5NMHA,100,shopify,50,deny,manual,3.96,7.04,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/m/h/a/1-br-217-anuradha-art-silver-polished-1100x1100-imaegfsh67zfzqwv.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG2BG5UJKZYZG,100,shopify,50,deny,manual,7.92,14.08,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/y/z/g/1-br-287-anuradha-art-silver-polished-1100x1100-imaegfshvfbhtprg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG2BGR3FYMQ5Z,100,shopify,50,deny,manual,11.44,21.12,TRUE,TRUE,,http://img5a.flixcart.com/image/brooch/q/5/z/1-br-273-anuradha-art-silver-polished-1100x1100-imaegfshf6pnc3fd.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG2BGEMDXW7HP,100,shopify,50,deny,manual,nan,nan,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/7/h/p/1-br-291-anuradha-art-silver-polished-1100x1100-imaegfshykvgzk8a.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
anuradha-art-silver-polished-brooch,,,,,,,Number of Contents in Sales Package,Pack of 1,,,,,BCHEG22KSCZCNAVX,100,shopify,50,deny,manual,3.52,6.16,TRUE,TRUE,,http://img5a.flixcart.com/image/brooch/a/v/x/1-br-238-anuradha-art-silver-polished-1100x1100-imaegfshpxxsbdyf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
sne-book-cover-lenovo-tab-2-a7-10,SNE Book Cover for Lenovo Tab 2 A7-10,"SNE Book Cover for Lenovo Tab 2 A7-10 (Pink)
                         Price: CAD $26.38
				
			This is book case cover for 7 inch Tablet. This is universal Cover with 360 degree rotating facility which allows all buttons access and access to camara.
This is book case cover for 7 inch Tablet. This is universal Cover with 360 degree rotating facility which allows all buttons access and access to camara.",SNE,Mobiles & Accessories,Mobiles & Accessories,TRUE,Color,Pink,Material,Artificial Leather,,,,100,shopify,50,deny,manual,4.58,26.38,TRUE,TRUE,,http://img6a.flixcart.com/image/cases-covers/book-cover/y/a/y/sne-sneak05045-1100x1100-imaebfm6sgakbafr.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
aroma-comfort-polyester-cream-self-design-eyelet-window-curtain,Aroma Comfort Polyester Cream Self Design Eyelet Window Curtain,"Key Features of Aroma Comfort Polyester Cream Self Design Eyelet Window Curtain Height: 152 cm Width: 121 cm,Specifications of Aroma Comfort Polyester Cream Self Design Eyelet Window Curtain (152 cm in Height, Pack of 3) General Brand Aroma Comfort Designed For Window Type Eyelet Model Name 4 u design Model ID AC-790 Color Cream Dimensions Length 152 cm In the Box Number of Contents in Sales Package Pack of 3 Body & Design Material Polyester",Aroma Comfort,Home Furnishing,Home Furnishing,TRUE,Color,Cream,Number of Contents in Sales Package,Pack of 3,Type,Eyelet,,100,shopify,50,deny,manual,15.82,17.58,TRUE,TRUE,,http://img6a.flixcart.com/image/curtain/3/n/p/ac-807-152-aroma-comfort-eyelet-4-u-design-original-imae4qy9cg6kzduz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
intex-baby-bed-inflatable-interactive,Intex Baby Bed Inflatable Interactive,"Intex Baby Bed Inflatable Interactive (blue)
                         Price: CAD $70.38
				
			Asreh International Your Only Name On Flipkart For Genuine And 100% Original Buy Brings You A Unique Yet Exclusive Product.Intex Baby Beds Small Size, Light Weight, Intex Inflatable Excellent Quality And Reliable Products, A New Layout And Design, Properties Quality Tested 20.8 Gauge (0.53mm) Waterproof Flocked Top With 14 Gauge (0.3mm) Vinyl Beams And 15 Gauge (0.38mm) Bottom.2-In-1 Valve Has Extra-Wide
Openings For Fast Inflating And Deflating. Conventional Junior Single Mattress Size For More Sleeping Area And A Better Fit For Sheets.7” (18cm) Mattress Thickness For Extra Soft Comfort. Folds Compactly For Storage Or Travel. Please Note That An Electric Air Pump Is Not Included With This Item..
To Do Service Work, Make The Following Special Provisions Always Look Out For Asreh International Id On Flipkart For Your Genuine And 100% Original Buy
Asreh International Your Only Name On Flipkart For Genuine And 100% Original Buy Brings You A Unique Yet Exclusive Product.Intex Baby Beds Small Size, Light Weight, Intex Inflatable Excellent Quality And Reliable Products, A New Layout And Design, Properties Quality Tested 20.8 Gauge (0.53mm) Waterproof Flocked Top With 14 Gauge (0.3mm) Vinyl Beams And 15 Gauge (0.38mm) Bottom.2-In-1 Valve Has Extra-Wide
Openings For Fast Inflating And Deflating. Conventional Junior Single Mattress Size For More Sleeping Area And A Better Fit For Sheets.7” (18cm) Mattress Thickness For Extra Soft Comfort. Folds Compactly For Storage Or Travel. Please Note That An Electric Air Pump Is Not Included With This Item..
To Do Service Work, Make The Following Special Provisions Always Look Out For Asreh International Id On Flipkart For Your Genuine And 100% Original Buy",Intex,Baby Care,Baby Care,TRUE,Color,blue,Size,Small,Type,Interactive,,100,shopify,50,deny,manual,35.16,70.38,TRUE,TRUE,,http://img5a.flixcart.com/image/inflatable-product/k/t/z/66801-intex-baby-bed-1100x1100-imae77vukmrs35y4.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
ladyland-stellah-women-s-full-coverage-bra,Ladyland Stellah Women's Full Coverage Bra,Ladyland Stellah Women's Full Coverage Bra - Buy White Ladyland Stellah Women's Full Coverage Bra For Only CAD $15.82 Online in Canada. Shop Online For Apparels. Huge Collection of Branded Clothes Only at bundl.it,White,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 1,Type,Full Coverage Bra,color,White,,100,shopify,50,deny,manual,6.14,15.82,TRUE,TRUE,,http://img5a.flixcart.com/image/bra/k/c/h/64-04-ladyland-36-original-imae75hhd3zghbch.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
d-link-dsl-2520u,D-Link DSL-2520U,Buy D-Link DSL-2520U only for CAD $25.50 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,D-Link,Computers,Computers,TRUE,Color,Black,Type,Wireless With Modem,,,,100,shopify,50,deny,manual,14.08,25.5,TRUE,TRUE,,http://img5a.flixcart.com/image/router/c/f/z/d-link-dsl-2520u-original-imae2w7g7mbqzphp.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
run-luck-solid-women-s-round-neck-dark-blue-t-shirt,run of luck Solid Women's Round Neck Dark Blue T-Shirt,Specifications of run of luck Solid Women's Round Neck Dark Blue T-Shirt T-shirt Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Fabric cotton Type Round Neck Fit Slim General Details Pattern Solid Ideal For Women's Occasion Casual Additional Details Style Code W-1112,run of luck,run of luck Solid Women's Round Neck Dark Blue T...,,TRUE,Fit,Slim,Number of Contents in Sales Package,Pack of 1,Type,Round Neck,,100,shopify,50,deny,manual,5.26,5.26,TRUE,TRUE,,http://img6a.flixcart.com/image/t-shirt/y/7/y/w-1112-run-of-luck-l-original-imaegfymsxewzh3x.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vero-moda-women-s-maxi-dress,Vero Moda Women's Maxi Dress,"Key Features of Vero Moda Women's Maxi Dress Rose Dust Maxi,Vero Moda Women's Maxi Dress Price: CAD $43.91 Vero Moda Women's Casual Dress,Specifications of Vero Moda Women's Maxi Dress In The Box 1Dress Dimensions Length Maxi/Full Length General Details Pattern Solid Occasion Casual Ideal For Women's Dress Details Sleeve Sleeveless Number of Contents in Sales Package Pack of 1 Fabric Polyester Type Maxi Neck Round Neck Fabric Care Wash dark color seperately",Vero Moda,Clothing,Clothing,TRUE,Number of Contents in Sales Package,Pack of 1,Pattern,Solid,Type,Maxi,,100,shopify,50,deny,manual,43.91,43.91,TRUE,TRUE,,http://img5a.flixcart.com/image/dress/h/e/z/10153508-vero-moda-l-original-imaehyyycurjfvjy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
nilkamal-queen-spring-mattress,Nilkamal Queen Spring Mattress,"Specifications of Nilkamal Queen Spring Mattress (1905 X 1524 X 127 mm) In The Box Mattress + Gaurantee card + Invoice General Foldable No Comfort Level Firm Brand Nilkamal Orthopaedic Support No Type Spring Reversible Mattress No Multi-zoned Mattress No Reinforced Edges Yes Filling Material Bonnel Spring Quilted Cover Yes Side Stitched Yes Thickness 127 mm Color Maroon Pillow Top No Model Number FLSBHRZRMRNQL75605 Model Series Name Horizon Layers Multi Layered Length 1905 mm Width 1524 mm Adjustable Bed Yes Zero Partner Disturbance No Removable Cover No Size Queen Care Instructions Clean the mattress with surgical spirit or any mild detergent only. In case of thread coming out, do not pull with hands, use a scissor to cut. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. Warranty Covered in Warranty 1) Coils or wires that are loose or broken. 2) Coils or wires that protrude or rip through the fabric. 3) Body indention of 1-1/2 or greater on both sides. 4) Excessively lumpy feel. Service Type Customer needs to call our Toll Free number - 1800 - 1219 - 115 Warranty Summary 2 years Not Covered in Warranty 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2...View More 1) Fabric (including stains, soiling or burns) 2) Border wires, which run along the perimeter of the mattresses and foundation, bent due to moving or bending the set. 3) Previously repaired or replaced mattress. 4) Mattrezzz damaged due to abuse. 5) Comforting preferences. 6) Body indention of 1-1/2 on both sides. 7) Body indention less than 1-1/2 on both sides. 8) Bed height. 9) Transportation costs. Dimensions Weight 22 kg Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Additional Features Origin of Manufacture Canada",Nilkamal,Furniture,Furniture,TRUE,Color,Maroon,Size,Queen,Type,Spring,,100,shopify,50,deny,manual,205.36,205.36,TRUE,TRUE,,http://img6a.flixcart.com/image/bed-mattress/9/w/w/flsbhrzrmrnql75605-1524-1905-127-nilkamal-spring-1100x1100-imaedf5vxem4grej.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
