Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
india-inc-women-s-printed-casual-shirt,"India Inc Women's Printed Casual Shirt","Canada Inc Women's Printed Casual Shirt                         Price: CAD $nan       This Shirt Has Been Made In Check PrintThis Shirt Has Been Made In Check Print","Normal Fit","Clothing","Clothing",TRUE,Fit,"Regular",Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",,100,shopify,50,deny,manual,nan,nan,TRUE,TRUE,,http://img6a.flixcart.com/image/shirt/t/g/u/chshirt-gr1-india-inc-s-original-imaed7bfqbqahhpg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
india-inc-women-s-printed-casual-shirt,,,,,,,Fit,"Regular",Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",SHTECJD8YE5MGS34,100,shopify,50,deny,manual,nan,nan,TRUE,TRUE,,http://img5a.flixcart.com/image/shirt/g/u/r/frilgrsrt-india-inc-48-original-imaecjysgxptdgr6.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
naxa-electronics-ne-929-wh-headphones,"Naxa Electronics Naxa Ne-929 Wh Headphones () Headphones","Specifications of Naxa Electronics Naxa Ne-929 Wh Headphones () Headphones (White) General Brand Naxa Electronics Model ID Naxa Ne-929 Wh Headphones () Color White","Naxa Electronics","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"White",,,,,,100,shopify,50,deny,manual,67.58,67.58,TRUE,TRUE,,http://img6a.flixcart.com/image/headphone/6/r/n/naxa-electronics-naxa-ne-929-wh-headphones-1100x1100-imaeexb55gbxvder.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
touchwood-kids-unisex-scholar-white-school-shoe-running-shoes,"TOUCHWOOD KIDS UNISEX SCHOLAR WHITE SCHOOL SHOE Running Shoes","Key Features of TOUCHWOOD KIDS UNISEX SCHOLAR WHITE SCHOOL SHOE Running Shoes Looks very smart with uniform Eva sole: Ultra-Lightweight and Sturdy Padded footbed for all day comfort School cum Sport shoes for Kids.,TOUCHWOOD KIDS UNISEX SCHOLAR WHITE SCHOOL SHOE Running Shoes Price: CAD $8.78 A perfect look for your little one, Touchwood features velcro closure, padded tongue & collar for comfort and lightweight outer soles to keep your kid comfy all day long, hence decreases stumbles and falls!. Lightweight, soft and comfortable design.,Specifications of TOUCHWOOD KIDS UNISEX SCHOLAR WHITE SCHOOL SHOE Running Shoes General Occasion Casual, Sports Ideal For Boys, Girls Shoe Details Lining FABRIC Tip Shape ROUND Closure VELCRO Sole Material EVA Number of Contents in Sales Package Pack of 1 Weight 200 g (per single Shoe) - Weight of the product may vary depending on size. Heel Height 0 inch Inner Material Fabric Outer Material Synthetic Leather Color White In the Box 1 Pair Shoes Additional Details Care Instructions Rub gently with a damp cloth and mild soap, then allow to air dry, Do Not Bleach","TOUCHWOOD","Footwear","Footwear",TRUE,Color,"White",Number of Contents in Sales Package,"Pack of 1",,,,100,shopify,50,deny,manual,8.78,8.78,TRUE,TRUE,,http://img5a.flixcart.com/image/shoe/4/3/f/white-tw81-b06-touchwood-38-original-imaehzmkyngatzh2.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
shopkeeda-abstract-cushions-cover,"Shopkeeda Abstract Cushions Cover","Shopkeeda Abstract Cushions Cover (Pack of 5, 40.64 cm*40.64 cm, Multicolor)                         Price: CAD $24.62       Decorate your bed or couch with a cushion in this 16 x 16 inch shopkeeda cushion cover, and augment the unique style of your room in an instant! Made from quality linen, the cover is light weight and durable, and allows you to comfortably hold, lean against or rest on your cushion. the cover is sure to add flavor, texture and depth to your living space. Your cushion in this cover will also look great on the dresser or even in the car. This cushion cover is safe to machine wash, so you're always free to change up the design once in a while as well.Decorate your bed or couch with a cushion in this 16 x 16 inch shopkeeda cushion cover, and augment the unique style of your room in an instant! Made from quality linen, the cover is light weight and durable, and allows you to comfortably hold, lean against or rest on your cushion. the cover is sure to add flavor, texture and depth to your living space. Your cushion in this cover will also look great on the dresser or even in the car. This cushion cover is safe to machine wash, so you're always free to change up the design once in a while as well.","Shopkeeda","Home Furnishing","Home Furnishing",TRUE,Material,"Polycotton",Pattern,"Abstract",Type,"Square",,100,shopify,50,deny,manual,13.2,24.62,TRUE,TRUE,,http://img6a.flixcart.com/image/cushion-pillow-cover/y/k/h/skcccmb049088-set-of-5-cushion-cover-16-x-16-inches-by-shopkeeda-1100x1100-imaedg9ggj3vjxcj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
shopkeeda-abstract-cushions-cover,,,,,,,Material,"Polycotton",Pattern,"Abstract",Type,"Square",CPCEDGGNU7PT864G,100,shopify,50,deny,manual,3.5,12.3,TRUE,TRUE,,http://img5a.flixcart.com/image/cushion-pillow-cover/6/4/g/skcc049157-cushion-cover-16-x-16-inches-by-shopkeeda-cc-049157-1100x1100-imaedg9hrgzgjky8.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
shopkeeda-abstract-cushions-cover,,,,,,,Material,"Polycotton",Pattern,"Abstract",Type,"Square",CPCEDGGNSDRFHYVZ,100,shopify,50,deny,manual,3.5,12.3,TRUE,TRUE,,http://img5a.flixcart.com/image/cushion-pillow-cover/y/v/z/pink-color-pack-of-one-cushion-cover-without-filler-16-x-16-1100x1100-imaedg9hbzhbnzxq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
manirathnum-garnet-gemstone-silver-ring-sterling-brass-na-k,"Manirathnum Manirathnum Garnet Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring","Key Features of Manirathnum Manirathnum Garnet Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring Type: Ring Certification: Brand Certification Fit: Comfort Diamond Cut: NA,Manirathnum Manirathnum Garnet Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring Price: CAD $17.16 Manirathnum Garnet Gemstone 925 Sterling Silver Ring Jewelry,Specifications of Manirathnum Manirathnum Garnet Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring Silver Features Silver Purity NA Silver Color NA Silver Weight 0 g Diamond Features Diamond Weight 0 carat Diamond Height 0 mm Diamond Shape NA Diamond Color Grade NA Natural/Synthetic Diamond NA Diamond Width 0 mm Diamond Clarity NA Warranty Warranty Summary 1 Month Company Domestic Warranty Warranty Service Type On-site Service, Customer needs to call the nearby Authorized Service Center Body & Design Features Base Material Sterling Silver Gemstone Garnet Plating Brass Decorative Features NA Number of Gemstones 1 Finish NA Ring Size 6.5 Setting NA Semi-precious Stone Features Semi-precious Stone Shape NA Semi-precious Stone Type NA Natural/Synthetic Semi-precious Stone NA Platinum Features Platinum Weight 0 g Platinum Purity NA Pearl Features Pearl Grade NA Pearl Shape NA Pearl Type NA Pearl Diameter 0 mm Pearl Color NA Pearl Length 0 mm Artificial Pearl Material NA Emerald Features Emerald Color NA Emerald Shape NA Emerald Weight 0 carat Emerald Clarity NA Emerald Width 0 mm Natural/Synthetic Emerald NA Emerald Height 0 mm General Brand Manirathnum Collection Designer Model Number SR-174 Precious/Artificial Jewellery Semi Precious Jewellery Type Ring Model Name Manirathnum Garnet Gemstone Silver Ring Ideal For Women Occasion Everyday Color Red Ruby Features Ruby Shape NA Ruby Width 0 mm Ruby Weight 0 carat Ruby Color NA Natural/Synthetic Ruby NA Ruby Clarity NA Ruby Height 0 mm Amethyst Features Amethyst Shape NA Amethyst Height 0 mm Amethyst Color NA Amethyst Width 0 mm Natural/Synthetic Amethyst NA Amethyst Weight 0 carat Amethyst Clarity NA Sapphire Features Sapphire Height 0 mm Sapphire Weight 0 carat Natural/Synthetic Sapphire NA Sapphire Shape NA Sapphire Clarity NA Sapphire Color NA Sapphire Width 0 mm Gold Features Gold Purity NA K Gold Weight 0 Gold Color NA Dimensions Weight 4.7 g Inside Ring Circumference 0 mm Height 25 mm Other Dimensions NA Width 20 mm Depth 2 mm Other Metal Features Metal Color NA Metal Purity NA Metal Weight NA In the Box Sales Package 1 Ring Pack of 1 Additional Features Other Features NA Certification Brand Certification","Manirathnum","Jewellery","Jewellery",TRUE,Color,"Red",Pack of,"1",Type,"Ring",,100,shopify,50,deny,manual,8.36,17.16,TRUE,TRUE,,http://img6a.flixcart.com/image/ring/m/u/2/sr-174-6-5-manirathnum-ring-1100x1100-imaeh37rbqnptyqj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vinnis-pretty-please-metal-acrylic-alloy-necklace,"Vinnis Pretty Please Metal, Acrylic, Alloy Necklace","Vinnis Pretty Please Metal, Acrylic, Alloy Necklace                         Price: CAD $10.21       The Intricate Work Details & Alluring Craftsmanship Is Unavoidably Attractive. Own One Now & Flatter Your Senses.The Intricate Work Details & Alluring Craftsmanship Is Unavoidably Attractive. Own One Now & Flatter Your Senses.","Vinnis","Jewellery","Jewellery",TRUE,Color,"Black, Silver",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,4.05,10.21,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/k/g/e/vc1115blsn-vinnis-necklace-original-imaefhxzbh3rrxpq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vinnis-pretty-please-metal-acrylic-alloy-necklace,,,,,,,Color,"Red, Gold",Pack of,"1",Type,"Necklace",NKCEFG3DZHASZNAJ,100,shopify,50,deny,manual,4.05,10.21,TRUE,TRUE,,http://img6a.flixcart.com/image/necklace-chain/n/a/j/vc1112rgn-vinnis-necklace-original-imaefhyywxmsqgdh.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vinnis-pretty-please-metal-acrylic-alloy-necklace,,,,,,,Color,"Red, Gold",Pack of,"1",Type,"Necklace",NKCEFG3C6TAZNNBY,100,shopify,50,deny,manual,4.31,8.78,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/n/b/y/vc1108rgn-vinnis-necklace-original-imaefhxzthmgctey.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
go-hooked-rocker-pizza-cutter,"Go Hooked Rocker Pizza Cutter","Buy Go Hooked Rocker Pizza Cutter for CAD $14.96 online. Go Hooked Rocker Pizza Cutter at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.","Go Hooked","Kitchen & Dining","Kitchen & Dining",TRUE,Color,"Silver",Pack of,"1",Type,"Rocker",,100,shopify,50,deny,manual,4.91,14.96,TRUE,TRUE,,http://img6a.flixcart.com/image/pizza-cutter/d/g/8/mincer-go-hooked-1100x1100-imae5v48whzkmdmz.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
pezzava-regular-fit-women-s-trousers,"Pezzava Regular Fit Women's Trousers","Key Features of Pezzava Regular Fit Women's Trousers Type: Plazo Occasion: Casual Suitable For: Western Wear,Pezzava Regular Fit Women's Trousers Price: CAD $12.30 this Plazzo Length 39 inches, Waist 36-40 Inches . Add style to your look by pulling up this Plazzo trousers. Team it with a pop coloured tank or a vibrant kurti and beaded flip-flops for a perfect weekend hangout with friends. Take a more relaxed approach towards fashion wearing these plazzo pants from the house of Soie. Club these plazzo pant with a shirt and peep toes for a stunning look.,Specifications of Pezzava Regular Fit Women's Trousers General Details Pattern Floral Print Ideal For Women's Occasion Casual Color Multicolor Trouser Details Number of Contents in Sales Package Pack of 1 Fabric Cotton Type Plazo Fit Regular Fit Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach Additional Details Style Code PPZ-A046 In the Box 1 Trouser","Pezzava","Clothing","Clothing",TRUE,Color,"Multicolor",Number of Contents in Sales Package,"Pack of 1",Pattern,"Floral Print",,100,shopify,50,deny,manual,4.56,12.3,TRUE,TRUE,,http://img6a.flixcart.com/image/trouser/c/x/q/ppz-a046-pezzava-free-original-imaeg96ftksnswpx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
pezzava-regular-fit-women-s-trousers,,,,,,,Color,"Multicolor",Number of Contents in Sales Package,"Pack of 1",Pattern,"Floral Print",TROEGVK5XMECKZWR,100,shopify,50,deny,manual,4.56,12.3,TRUE,TRUE,,http://img5a.flixcart.com/image/trouser/z/w/r/ppz-a053-pezzava-free-original-imaeg96ym5rfqunf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
mentiezi-black-flower-green-leave-brooch,"Mentiezi Black Flower with Green Leave Brooch","Specifications of Mentiezi Black Flower with Green Leave Brooch (Gold, Black) General Precious/Artificial Jewellery Fashion Jewellery Plating Brass Ideal For Men Fastening Mechanism Clip Additional Features Ideal for all occasions In the Box Number of Contents in Sales Package Pack of 1 Sales Package 1 Brooch","Mentiezi","Jewellery","Jewellery",TRUE,Number of Contents in Sales Package,"Pack of 1",,,,,,100,shopify,50,deny,manual,10.54,15.82,TRUE,TRUE,,http://img6a.flixcart.com/image/brooch/r/g/h/1-flower-mentiezi-black-flower-with-green-leave-original-imaeg2z4vgmzpwpq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
therise-md0005-wired-headset,"THERISE MD0005 Wired Headset","Key Features of THERISE MD0005 Wired Headset Headset Design: Earbud Type: In the Ear Compatible Devices: Mobile, Computer,Specifications of THERISE MD0005 Wired Headset (Pink) General Headset Design Earbud Brand THERISE Wired/Wireless Wired Compatible Devices Mobile, Computer Type of Headset In the Ear Model ID MD0005 Color Pink In Sales Package HeadSet Bluetooth Bluetooth No Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only Warranty Summary 3 Months Warranty Not Covered in Warranty Broken wire, Earphone bugs lost Sound Features Noise Cancellation Headphones No Microphone Features Noise Cancellation Mircrophone Yes","THERISE","THERISE MD0005 Wired Headset (Pink)",,TRUE,Color,"Pink",,,,,,100,shopify,50,deny,manual,4.38,17.58,TRUE,TRUE,,http://img6a.flixcart.com/image/headset/q/h/h/therise-md0009-1100x1100-imae82uu2svufc9y.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
willmore-bone-necklace,"Willmore Bone Necklace","Willmore Bone Necklace - Buy Willmore Bone Necklace only for CAD $10.56 from bundl.it. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!","Willmore","Jewellery","Jewellery",TRUE,Color,"Red, Multicolor",Pack of,"1",Type,"Necklace",,100,shopify,50,deny,manual,4.58,10.56,TRUE,TRUE,,http://img5a.flixcart.com/image/necklace-chain/d/6/t/nckstr-willmore-necklace-original-imaeausy6ax23suj.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
xpert-running-shoes,"xpert Running Shoes","Specifications of xpert Running Shoes General Ideal For Boys Occasion Sports Shoe Details Sole Material rubber Heel Height 1 inch Outer Material Mesh Color 24, Blue","xpert","Footwear","Footwear",TRUE,Color,"24, Blue",,,,,,100,shopify,50,deny,manual,8.78,17.58,TRUE,TRUE,,http://img5a.flixcart.com/image/shoe/v/e/y/24-blue-zoom2sports-xpert-34-1000x1000-imaeg85hfucttfng.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
masara-solid-women-s-straight-kurta,"MASARA Solid Women's Straight Kurta","Key Features of MASARA Solid Women's Straight Kurta Green Straight,MASARA Solid Women's Straight Kurta Price: CAD $24.62 The knee length kurti with raindrop pattern with subtle colors will completely transform your look at your work place. Soft cotton fabric used in this kurti is to die for.,Specifications of MASARA Solid Women's Straight Kurta Kurta Details Sleeve 3/4 Sleeve Fabric Cotton Type Straight Neck Round General Details Pattern Solid Occasion Casual Ideal For Women's Additional Details Style Code M003PCOTSEARAIN","MASARA","MASARA Solid Women's Straight Kurta",,TRUE,Pattern,"Solid",Type,"Straight",,,,100,shopify,50,deny,manual,10.54,24.62,TRUE,TRUE,,http://img6a.flixcart.com/image/kurta/6/f/e/m001pcotsearain-masara-m-original-imaeheqbtkykajsx.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
masara-solid-women-s-straight-kurta,,,,,,,Pattern,"Solid",Type,"Straight",,,KTAEHETWRNSWM4EF,100,shopify,50,deny,manual,8.78,17.58,TRUE,TRUE,,http://img6a.flixcart.com/image/kurta/q/h/z/m003pcotgreflo-masara-xl-original-imaeheqbwjhesjwq.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
masara-solid-women-s-straight-kurta,,,,,,,Pattern,"Solid",Type,"Straight",,,KTAEHETVCXXZRXGK,100,shopify,50,deny,manual,9.68,24.62,TRUE,TRUE,,http://img6a.flixcart.com/image/kurta/x/g/k/m002pcotredgar-masara-xxl-original-imaeheqb9kx26gqg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
vishudh-printed-women-s-anarkali-kurta,"Vishudh Printed Women's Anarkali Kurta","Specifications of Vishudh Printed Women's Anarkali Kurta Kurta Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 1 Fabric 100% Cotton Type Anarkali Neck ROUND NECK General Details Pattern Printed Occasion Festive Ideal For Women's In the Box Kurta Additional Details Style Code VNKU004389 BEIGE::PINK Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach","Vishudh","Vishudh Printed Women's Anarkali Kurta",,TRUE,Number of Contents in Sales Package,"Pack of 1",Pattern,"Printed",Type,"Anarkali",,100,shopify,50,deny,manual,18.46,36.94,TRUE,TRUE,,http://img5a.flixcart.com/image/kurta/f/c/4/vnku004389-beige-pink-vishudh-xl-original-imaehdjtwsnkgzvy.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
lefjord-men-s-ankle-length-socks,"LefJord Men's Ankle Length Socks","Key Features of LefJord Men's Ankle Length Socks GOLD RED D GREY NAVY GOLD,LefJord Men's Ankle Length Socks Price: CAD $11.88 Lefjord cotton enriched Premium men's ankle socks. Distinctively soft cotton enriched ultra fine breathable Fabric. A remarkable composition of cotton, blended with world class spandex yarns specifically drawn for a specific grip to meet the best of human comfort levels. Engineered with love, these socks pioneers precise levels of all day comforts known globally. Available in wide range of designs & colours to choose from.,Specifications of LefJord Men's Ankle Length Socks General Details Ideal For Men's Socks Details Fabric Cotton 80 % , Nylon 17 % And Spandex 3 Type Ankle Length Socks Socks In the Box 5 Pair Socks Additional Details Style Code 1136LMAS-1137LMAS-1501LJAS-1502LJAS-1807LMAS","LefJord","Clothing","Clothing",TRUE,Type,"Ankle Length Socks Socks",,,,,,100,shopify,50,deny,manual,5.93,11.88,TRUE,TRUE,,http://img5a.flixcart.com/image/sock/p/t/p/1136lmas-1137lmas-1501ljas-1502ljas-1807lmas-lefjord-free-original-imaej94hfzkqsxgf.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
buynow-glass-44-tempered-glass-lenovo-k5-note,"Buynow Glass_44 Tempered Glass for Lenovo K5 Note","Key Features of Buynow Glass_44 Tempered Glass for Lenovo K5 Note Perfect Fit Scratch Resistant Protection From Damage Impact Resistant,Buynow Glass_44 Tempered Glass for Lenovo K5 Note Price: CAD $8.78 Buynow Glass Screen Protector has been specially made with scratch resistant material and rounded edges for a more precise fit. Due to the 0.23-0.33mm thickness and surface hardness of 89H the Glass Screen Protector provides premium protection and no lose in touch screen sensitivity. Surface hardness : 89H : Three times stronger than regular PET film. Even sharp objects such as knives and keys will not scratch the Glass Screen Protector. Oleo phobic Coating : The Glass Screen Protector has an oleo phobic coating that prevents fingerprints and other contaminants and makes the film easy to clean. Anti-Shatter Film : If broken, the Glass Screen Protector cracks into small pieces that are held within the film. They are not sharp, making it safer than other glass products. CAUTION *When removing for re-use, the adhesive properties might wear off to an extent where the screen protector will not adhere to the device. It is not recommended to reuse the Glass Screen Protector once it's been applied. *Using excessive force when installing or removing the screen protector may damage the product,Specifications of Buynow Glass_44 Tempered Glass for Lenovo K5 Note General Brand Buynow Designed For Lenovo K5 Note Type Tempered Glass Model ID Glass_44 Color Transparent Features Air-bubble Proof, Anti Glare, Anti Reflection, Scratch Resistant Warranty Covered in Warranty NA Warranty Summary NA Warranty Service Type NA Not Covered in Warranty NA Features Number of Layers 2 Removable Yes In the Box Number of Contents in Sales Package Pack of 1 Sales Package 1 Tempered Glass, Cleaning Cloth","Buynow","Mobiles & Accessories","Mobiles & Accessories",TRUE,Color,"Transparent",Number of Contents in Sales Package,"Pack of 1",Type,"Tempered Glass",,100,shopify,50,deny,manual,4.91,8.78,TRUE,TRUE,,http://img6a.flixcart.com/image/screen-guard/tempered-glass/h/z/m/buynow-glass-53-1100x1100-imaegrytdmnecdhg.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,active
